.    1478.7  .     .     .     .     .     .     .         1462.6    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2040.9  .     .     .     .     .     .     .         2172.3    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1327.1  .     .     .     .     .     .     .         1379.4   .     .     .       .     .      .       190   3 1  0     1  0   1  1       11    0    1
.    1487.4  .     .     .     .     .     .     .         1090.8    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2528.6  .     .     .     .     .     .     .         2158.7    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    1119.5  .     .     .     .     .     .     .         1183.7    .     .     .       .     .      .       190   3 1  0     1  0   1  1      11    0    1
.    2136.8  .     .     .     .     .     .     .         1756.0    .     .     .       .     .      .       194   3 1  0     1  0   1  1      11    0    1
.    1737.4  .     .     .     .     .     .     .         1323.9    .     .     .       .     .      .       194   3 1  0     1  0   1  1      11    0    1
.    2375.8  .     .     .     .     .     .     .         2630.6    .     .     .       .     .      .       194   3 1  0     1  0   1  1      11    0    1
.    1500.7  .     .     .     .     .     .     .         1229.1    .     .     .       .     .      .       194   3 1  0     1  0   1  1      11    0    1
.    2225.5  .     .     .     .     .     .     .         1677.6    .     .     .       .     .      .       194   3 1  0     1  0   1  1      11    0    1
.    1365.6  .     .     .     .     .     .     .          951.4    .     .     .       .     .      .       194   3 1  0     1  0   1  1      11    0    1
23    959.84 .     .     .     .     .     .     22         1140.45  .     .     .       .     .      .       181   4 1  0     1  1   0  1      12     1   1
30   1470.06 .     .     .     .     .     .     32         1578.59  .     .     .       .     .      .       180   4 1  0     1  1   0  1      12     1   1
29   1503.83 .     .     .     .     .     .     34         1720.04  .     .     .       .     .      .       180   4 1  0     1  1   0  1      12     1   1
27   1215.27 .     .     .     .     .     .     25         1312.1   .     .     .       .     .      .       180   4 1  0     1  1   0  1      12     1   1
36   1294.63 .     .     .     .     .     .     35         1561.61  .     .     .       .     .      .       181   4 1  0     1  1   0  1      12     1   1
33   1264.3  .     .     .     .     .     .     31         1455.34  .     .     .       .     .      .       194   4 1  0     1  1   0  1      12     1   1
32   1380.94 .     .     .     .     .     .     24         1148.52  .     .     .       .     .      .       194   4 1  0     1  1   0  1      12     1   1
26   1204.88 .     .     .     .     .     .     27         1435.35  .     .     .       .     .      .       194   4 1  0     1  1   0  1      12     1   1
26   1159.64 .     .     .     .     .     .     28         1230.03  .     .     .       .     .      .       194   4 1  0     1  1   0  1      12     1   1
.    1455    .     .     .     .     .     .     .          1089     .     .     .       .     .      .       077   2 0  1     0  0   0  0      13    0    1
.    1128    .     .     .     .     .     .     .          936      .     .     .       .     .      .       077   2 0  1     0  0   0  0      13    0    1
.    1102    .     .     .     .     .     .     .          705      .     .     .       .     .      .       077   2 0  1     0  0   0  0      13    0    1
.     622    .     .     .     .     .     .     .          604      .     .     .       .     .      .       077   2 0  1     0  0   0  0      13    0    1
.     809    .     .     .     .     .     .     .          835      .     .     .       .     .      .       077   2 0  1     0  0   0  0      13    0    1
.     785    .    793.25 .     .     .     .     .          821      .    840.25 .      807    .     703.25   076   4 0  1     0  0   0  0      14    0    1
.     393    .    367    .     .     .     .     .          375.5    .    364    .      373.5  .     363.75   076   4 0  1     0  0   0  0      14    0    1
26   1029.58 .    .      .     .     .     .     32        1164.80   31  1101.07 .       .     .       .      190   1 1  0     0  0   0  0      15    0    1
.    765     .    771    .     762   .     .     .          847      .     819   .      861    .      760     076   1 0  1     0  1   0  0      16    0    1
.    637     .    710    .     675   .     .     .          809      .     774   .      784    .      670     076   1 0  1     0  1   0  0      16    0    1
.    572     .    604    .     572   .     .     .          590      .     566   .      599    .      518     074   1 0  1     0  1   0  0      16    0    1
.    576     .    584    .     625   .     .     .          670      .     723   .      666    .      538     074   1 0  1     0  1   0  0      16    0    1
.    637     .    590    .     621   .     .     .          711      .     700   .      697    .      529     073   1 0  1     0  1   0  0      16    0    1
.    665     .    687    .     648   .     .     .          749      .     704   .      732    .      613     073   1 0  1     0  1   0  0      16    0    1
.    537     .    625    .     600   .     .     .          657      .     653   .      635    .      540     070   1 0  1     0  1   0  0      16    0    1
.    711     .    670    .     699   .     .     .          798      .     743   .      834    .      731     076   1 0  1     0  1   0  0      16    0    1
.    787     .     .     .      .    .     .     .          998      .     .     .      .    .     .          190   1 1  0     0  1   0  0      17    0    1
.    775     .     .     .      .    .     .     .          931      .     .     .      .    .     .          194   1 1  0     0  1   0  0      17    0    1
.   1083     .     .     .      .    .     .     .         1220      .     .     .      .    .     .          080   1 0  1     0  1   0  0      17    0    1
.    798     .     .     .      .    .     .     .          997      .     .     .      .    .     .          190   1 1  0     0  1   0  0      17    0    1
.    791     .     .     .      .    .     .     .         1003      .     .     .      .    .     .          190   1 1  0     0  1   0  0      17    0    1
.    963     .     .     .      .    .     .     .         1009      .     .     .      .    .     .          080   1 0  1     0  1   0  0      17    0    1
.    841     .     .     .      .    .     .     .          600      .     .     .      .    .     .          085   2 0  1     0  1   0  0      17    0    1
.    703     .     .     .      .    .     .     .          707      .     .     .      .    .     .          086   2 0  1     0  1   0  0      17    0    1
.    715     .     .     .      .    .     .     .          632      .     .     .      .    .     .          080   2 0  1     0  1   0  0      17    0    1
.    642     .     .     .      .    .     .     .          493      .     .     .      .    .     .          086   2 0  1     0  1   0  0      17    0    1
